plot,date,time,mn_shallow,sd_shallow,n_shallow,mn_deep,sd_deep,n_deep
Transition,20220518,02:00:00,0.491,0.042,16,0.41,0.021,8
Transition,20220518,03:00:00,0.491,0.042,16,0.41,0.022,8
Transition,20220518,04:00:00,0.491,0.042,16,0.41,0.021,8
Transition,20220518,05:00:00,0.49,0.042,16,0.41,0.021,8
Transition,20220518,06:00:00,0.49,0.043,16,0.41,0.021,8
Transition,20220518,07:00:00,0.49,0.043,16,0.41,0.021,8
Transition,20220518,08:00:00,0.49,0.042,16,0.41,0.021,8
Transition,20220518,09:00:00,0.49,0.043,16,0.41,0.021,8
Transition,20220518,10:00:00,0.49,0.043,16,0.41,0.022,8
Transition,20220518,11:00:00,0.49,0.043,16,0.41,0.021,8
Transition,20220518,12:00:00,0.489,0.043,16,0.41,0.021,8
Transition,20220518,13:00:00,0.49,0.043,16,0.41,0.022,8
Transition,20220518,14:00:00,0.49,0.043,16,0.41,0.022,8
Transition,20220518,15:00:00,0.49,0.043,16,0.41,0.022,8
Transition,20220518,16:00:00,0.49,0.043,16,0.41,0.022,8
Transition,20220518,17:00:00,0.49,0.043,16,0.41,0.022,8
Transition,20220518,18:00:00,0.49,0.042,16,0.41,0.021,8
Transition,20220518,19:00:00,0.49,0.042,16,0.41,0.022,8
Transition,20220518,20:00:00,0.49,0.042,16,0.41,0.022,8
Transition,20220518,21:00:00,0.49,0.042,16,0.41,0.021,8
Transition,20220518,22:00:00,0.49,0.042,16,0.41,0.021,8
Transition,20220518,23:00:00,0.49,0.042,16,0.41,0.022,8
Transition,20220519,00:00:00,0.49,0.042,16,0.41,0.021,8
Transition,20220519,01:00:00,0.49,0.043,16,0.41,0.021,8
Transition,20220519,02:00:00,0.49,0.043,16,0.41,0.021,8
Transition,20220519,03:00:00,0.49,0.042,16,0.41,0.021,8
Transition,20220519,04:00:00,0.49,0.043,16,0.41,0.022,8
Transition,20220519,05:00:00,0.489,0.043,16,0.41,0.021,8
Transition,20220519,06:00:00,0.489,0.042,16,0.41,0.021,8
Transition,20220519,07:00:00,0.489,0.043,16,0.41,0.021,8
Transition,20220519,08:00:00,0.489,0.043,16,0.41,0.021,8
Transition,20220519,09:00:00,0.489,0.043,16,0.409,0.021,8
Transition,20220519,10:00:00,0.489,0.043,16,0.409,0.021,8
Transition,20220519,11:00:00,0.489,0.043,16,0.41,0.021,8
Transition,20220519,12:00:00,0.489,0.043,16,0.409,0.021,8
Transition,20220519,13:00:00,0.489,0.043,16,0.409,0.022,8
Transition,20220519,14:00:00,0.489,0.043,16,0.41,0.022,8
Transition,20220519,15:00:00,0.49,0.043,16,0.409,0.022,8
Transition,20220519,16:00:00,0.49,0.043,16,0.409,0.022,8
Transition,20220519,17:00:00,0.49,0.043,16,0.409,0.021,8
Transition,20220519,18:00:00,0.491,0.043,16,0.41,0.022,8
Transition,20220519,19:00:00,0.491,0.043,16,0.409,0.021,8
Transition,20220519,20:00:00,0.491,0.042,16,0.41,0.021,8
Transition,20220519,21:00:00,0.491,0.042,16,0.41,0.022,8
Transition,20220519,22:00:00,0.492,0.042,16,0.41,0.021,8
Transition,20220519,23:00:00,0.492,0.042,16,0.41,0.021,8
Transition,20220520,00:00:00,0.491,0.042,16,0.41,0.021,8
Transition,20220520,01:00:00,0.491,0.042,16,0.41,0.021,8
Transition,20220520,02:00:00,0.491,0.042,16,0.41,0.021,8
Transition,20220520,03:00:00,0.491,0.042,16,0.411,0.021,8
Transition,20220520,04:00:00,0.491,0.042,16,0.41,0.021,8
Transition,20220520,05:00:00,0.491,0.042,16,0.41,0.021,8
Transition,20220520,06:00:00,0.491,0.042,16,0.411,0.022,8
Transition,20220520,07:00:00,0.491,0.042,16,0.411,0.021,8
Transition,20220520,08:00:00,0.491,0.042,16,0.41,0.021,8
Transition,20220520,09:00:00,0.49,0.042,16,0.41,0.021,8
Transition,20220520,10:00:00,0.491,0.042,16,0.41,0.022,8
Transition,20220520,11:00:00,0.491,0.042,16,0.41,0.022,8
Transition,20220520,12:00:00,0.491,0.042,16,0.41,0.021,8
Transition,20220520,13:00:00,0.491,0.043,16,0.41,0.022,8
Transition,20220520,14:00:00,0.491,0.043,16,0.411,0.021,8
Transition,20220520,15:00:00,0.491,0.043,16,0.41,0.021,8
Transition,20220520,16:00:00,0.492,0.043,16,0.41,0.022,8
Transition,20220520,17:00:00,0.492,0.042,16,0.41,0.022,8
Transition,20220520,18:00:00,0.492,0.042,16,0.41,0.021,8
Transition,20220520,19:00:00,0.493,0.042,16,0.411,0.022,8
Transition,20220520,20:00:00,0.492,0.043,16,0.411,0.021,8
Transition,20220520,21:00:00,0.492,0.042,16,0.411,0.021,8
Transition,20220520,22:00:00,0.492,0.042,16,0.411,0.021,8
Transition,20220520,23:00:00,0.492,0.042,16,0.411,0.021,8
Transition,20220521,00:00:00,0.492,0.042,16,0.411,0.021,8
Transition,20220521,01:00:00,0.492,0.043,16,0.411,0.022,8
Transition,20220521,02:00:00,0.492,0.042,16,0.411,0.021,8
Transition,20220521,03:00:00,0.492,0.042,16,0.411,0.021,8
Transition,20220521,04:00:00,0.492,0.042,16,0.412,0.021,8
Transition,20220521,05:00:00,0.492,0.042,16,0.411,0.021,8
Transition,20220521,06:00:00,0.492,0.042,16,0.411,0.022,8
Transition,20220521,07:00:00,0.492,0.042,16,0.411,0.021,8
Transition,20220521,08:00:00,0.492,0.042,16,0.412,0.021,8
Transition,20220521,09:00:00,0.492,0.042,16,0.411,0.021,8
Transition,20220521,10:00:00,0.492,0.042,16,0.411,0.021,8
Transition,20220521,11:00:00,0.492,0.042,16,0.411,0.021,8
Transition,20220521,12:00:00,0.492,0.042,16,0.412,0.022,8
Transition,20220521,13:00:00,0.491,0.041,16,0.412,0.022,8
Transition,20220521,14:00:00,0.491,0.041,16,0.412,0.022,8
Transition,20220521,15:00:00,0.491,0.041,16,0.412,0.022,8
Transition,20220521,16:00:00,0.491,0.041,16,0.412,0.022,8
Transition,20220521,17:00:00,0.492,0.041,16,0.412,0.022,8
Transition,20220521,18:00:00,0.492,0.04,16,0.412,0.021,8
Transition,20220521,19:00:00,0.492,0.04,16,0.412,0.022,8
Transition,20220521,20:00:00,0.492,0.04,16,0.412,0.022,8
Transition,20220521,21:00:00,0.492,0.04,16,0.412,0.021,8
Transition,20220521,22:00:00,0.491,0.04,16,0.413,0.022,8
Transition,20220521,23:00:00,0.492,0.04,16,0.413,0.022,8
Transition,20220522,00:00:00,0.491,0.04,16,0.412,0.021,8
Transition,20220522,01:00:00,0.492,0.04,16,0.413,0.022,8
Transition,20220522,02:00:00,0.491,0.04,16,0.413,0.022,8
Transition,20220522,03:00:00,0.491,0.04,16,0.413,0.022,8
Transition,20220522,04:00:00,0.491,0.04,16,0.413,0.022,8
Transition,20220522,05:00:00,0.491,0.04,16,0.413,0.022,8
Transition,20220522,06:00:00,0.491,0.04,16,0.413,0.022,8
Transition,20220522,07:00:00,0.491,0.04,16,0.413,0.022,8
Transition,20220522,08:00:00,0.491,0.04,16,0.412,0.022,8
Transition,20220522,09:00:00,0.49,0.04,16,0.413,0.022,8
Transition,20220522,10:00:00,0.491,0.04,16,0.413,0.022,8
Transition,20220522,11:00:00,0.49,0.041,16,0.413,0.022,8
Transition,20220522,12:00:00,0.489,0.042,16,0.413,0.022,8
Transition,20220522,13:00:00,0.489,0.042,16,0.413,0.022,8
Transition,20220522,14:00:00,0.489,0.042,16,0.412,0.021,8
Transition,20220522,15:00:00,0.489,0.042,16,0.412,0.022,8
Transition,20220522,16:00:00,0.489,0.042,16,0.412,0.022,8
Transition,20220522,17:00:00,0.489,0.042,16,0.413,0.022,8
Transition,20220522,18:00:00,0.49,0.042,16,0.412,0.022,8
Transition,20220522,19:00:00,0.49,0.042,16,0.413,0.022,8
Transition,20220522,20:00:00,0.49,0.041,16,0.413,0.021,8
Transition,20220522,21:00:00,0.492,0.04,16,0.413,0.021,8
Transition,20220522,22:00:00,0.492,0.04,16,0.413,0.021,8
Transition,20220522,23:00:00,0.491,0.04,16,0.413,0.021,8
Transition,20220523,00:00:00,0.492,0.04,16,0.413,0.021,8
Transition,20220523,01:00:00,0.492,0.04,16,0.413,0.021,8
Transition,20220523,02:00:00,0.492,0.04,16,0.414,0.021,8
Transition,20220523,03:00:00,0.492,0.04,16,0.413,0.021,8
Transition,20220523,04:00:00,0.492,0.039,16,0.414,0.021,8
Transition,20220523,05:00:00,0.491,0.04,16,0.414,0.022,8
Transition,20220523,06:00:00,0.491,0.04,16,0.414,0.021,8
Transition,20220523,07:00:00,0.491,0.04,16,0.414,0.022,8
Transition,20220523,08:00:00,0.491,0.039,16,0.414,0.022,8
Transition,20220523,09:00:00,0.491,0.04,16,0.414,0.022,8
Transition,20220523,10:00:00,0.49,0.04,16,0.413,0.022,8
Transition,20220523,11:00:00,0.491,0.04,16,0.414,0.022,8
Transition,20220523,12:00:00,0.49,0.04,16,0.414,0.022,8
Transition,20220523,13:00:00,0.49,0.04,16,0.413,0.022,8
Transition,20220523,14:00:00,0.49,0.04,16,0.413,0.022,8
Transition,20220523,15:00:00,0.491,0.04,16,0.413,0.022,8
Transition,20220523,16:00:00,0.489,0.041,16,0.413,0.022,8
Transition,20220523,17:00:00,0.489,0.042,16,0.413,0.021,8
Transition,20220523,18:00:00,0.489,0.042,16,0.413,0.022,8
Transition,20220523,19:00:00,0.489,0.041,16,0.413,0.021,8
Transition,20220523,20:00:00,0.488,0.041,16,0.413,0.022,8
Transition,20220523,21:00:00,0.488,0.041,16,0.413,0.022,8
Transition,20220523,22:00:00,0.489,0.041,16,0.413,0.022,8
Transition,20220523,23:00:00,0.488,0.041,16,0.413,0.022,8
Transition,20220524,00:00:00,0.488,0.041,16,0.413,0.021,8
Transition,20220524,01:00:00,0.488,0.041,16,0.413,0.022,8
Transition,20220524,02:00:00,0.488,0.041,16,0.413,0.022,8
Transition,20220524,03:00:00,0.489,0.04,16,0.414,0.021,8
Transition,20220524,04:00:00,0.49,0.04,16,0.414,0.021,8
Transition,20220524,05:00:00,0.49,0.04,16,0.413,0.021,8
Transition,20220524,06:00:00,0.49,0.041,16,0.413,0.021,8
Transition,20220524,07:00:00,0.491,0.04,16,0.413,0.022,8
Transition,20220524,08:00:00,0.49,0.039,16,0.413,0.022,8
Transition,20220524,09:00:00,0.49,0.038,16,0.413,0.021,8
Transition,20220524,10:00:00,0.49,0.038,16,0.413,0.021,8
Transition,20220524,11:00:00,0.489,0.038,16,0.413,0.022,8
Transition,20220524,12:00:00,0.49,0.039,16,0.413,0.022,8
Transition,20220524,13:00:00,0.49,0.039,16,0.413,0.021,8
Transition,20220524,14:00:00,0.49,0.04,16,0.413,0.022,8
Transition,20220524,15:00:00,0.49,0.04,16,0.413,0.022,8
Transition,20220524,16:00:00,0.49,0.04,16,0.413,0.021,8
Transition,20220524,17:00:00,0.49,0.041,16,0.413,0.022,8
Transition,20220524,18:00:00,0.49,0.041,16,0.413,0.022,8
Transition,20220524,19:00:00,0.49,0.042,16,0.413,0.021,8
Transition,20220524,20:00:00,0.49,0.042,16,0.413,0.022,8
Transition,20220524,21:00:00,0.49,0.042,16,0.413,0.022,8
Transition,20220524,22:00:00,0.49,0.042,16,0.413,0.021,8
Transition,20220524,23:00:00,0.49,0.043,16,0.413,0.022,8
Transition,20220525,00:00:00,0.49,0.043,16,0.413,0.022,8
Transition,20220525,01:00:00,0.49,0.043,16,0.413,0.022,8
Transition,20220525,02:00:00,0.49,0.043,16,0.413,0.022,8
Transition,20220525,03:00:00,0.49,0.043,16,0.413,0.021,8
Transition,20220525,04:00:00,0.49,0.043,16,0.413,0.022,8
Transition,20220525,05:00:00,0.489,0.043,16,0.413,0.022,8
Transition,20220525,06:00:00,0.489,0.043,16,0.413,0.022,8
Transition,20220525,07:00:00,0.489,0.044,16,0.413,0.022,8
Transition,20220525,08:00:00,0.489,0.044,16,0.413,0.022,8
Transition,20220525,09:00:00,0.489,0.044,16,0.413,0.022,8
Transition,20220525,10:00:00,0.489,0.044,16,0.412,0.021,8
Transition,20220525,11:00:00,0.489,0.044,16,0.412,0.022,8
Transition,20220525,12:00:00,0.489,0.044,16,0.412,0.021,8
Transition,20220525,13:00:00,0.49,0.045,16,0.412,0.021,8
Transition,20220525,14:00:00,0.49,0.045,16,0.412,0.022,8
Transition,20220525,15:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220525,16:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220525,17:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220525,18:00:00,0.49,0.044,16,0.412,0.021,8
Transition,20220525,19:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220525,20:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220525,21:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220525,22:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220525,23:00:00,0.49,0.044,16,0.412,0.021,8
Transition,20220526,00:00:00,0.49,0.044,16,0.412,0.021,8
Transition,20220526,01:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220526,02:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220526,03:00:00,0.49,0.044,16,0.412,0.021,8
Transition,20220526,04:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220526,05:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220526,06:00:00,0.49,0.044,16,0.412,0.021,8
Transition,20220526,07:00:00,0.489,0.044,16,0.412,0.021,8
Transition,20220526,08:00:00,0.489,0.044,16,0.412,0.022,8
Transition,20220526,09:00:00,0.489,0.044,16,0.412,0.022,8
Transition,20220526,10:00:00,0.489,0.044,16,0.412,0.022,8
Transition,20220526,11:00:00,0.489,0.044,16,0.412,0.022,8
Transition,20220526,12:00:00,0.489,0.044,16,0.411,0.021,8
Transition,20220526,13:00:00,0.489,0.044,16,0.411,0.021,8
Transition,20220526,14:00:00,0.489,0.044,16,0.412,0.022,8
Transition,20220526,15:00:00,0.489,0.044,16,0.411,0.021,8
Transition,20220526,16:00:00,0.49,0.044,16,0.411,0.022,8
Transition,20220526,17:00:00,0.49,0.044,16,0.411,0.022,8
Transition,20220526,18:00:00,0.49,0.044,16,0.411,0.021,8
Transition,20220526,19:00:00,0.49,0.044,16,0.411,0.021,8
Transition,20220526,20:00:00,0.49,0.044,16,0.411,0.022,8
Transition,20220526,21:00:00,0.49,0.044,16,0.411,0.021,8
Transition,20220526,22:00:00,0.49,0.044,16,0.411,0.021,8
Transition,20220526,23:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220527,00:00:00,0.49,0.044,16,0.411,0.021,8
Transition,20220527,01:00:00,0.49,0.044,16,0.412,0.021,8
Transition,20220527,02:00:00,0.49,0.044,16,0.411,0.021,8
Transition,20220527,03:00:00,0.49,0.044,16,0.411,0.022,8
Transition,20220527,04:00:00,0.49,0.044,16,0.411,0.022,8
Transition,20220527,05:00:00,0.49,0.044,16,0.411,0.021,8
Transition,20220527,06:00:00,0.49,0.044,16,0.411,0.021,8
Transition,20220527,07:00:00,0.49,0.044,16,0.411,0.021,8
Transition,20220527,08:00:00,0.49,0.044,16,0.411,0.022,8
Transition,20220527,09:00:00,0.49,0.044,16,0.411,0.021,8
Transition,20220527,10:00:00,0.49,0.044,16,0.411,0.021,8
Transition,20220527,11:00:00,0.49,0.044,16,0.411,0.022,8
Transition,20220527,12:00:00,0.49,0.044,16,0.411,0.022,8
Transition,20220527,13:00:00,0.49,0.04,16,0.411,0.022,8
Transition,20220527,14:00:00,0.489,0.038,16,0.411,0.021,8
Transition,20220527,15:00:00,0.489,0.038,16,0.411,0.021,8
Transition,20220527,16:00:00,0.489,0.039,16,0.411,0.022,8
Transition,20220527,17:00:00,0.489,0.04,16,0.411,0.022,8
Transition,20220527,18:00:00,0.489,0.04,16,0.411,0.022,8
Transition,20220527,19:00:00,0.489,0.04,16,0.411,0.022,8
Transition,20220527,20:00:00,0.49,0.04,16,0.411,0.022,8
Transition,20220527,21:00:00,0.49,0.041,16,0.411,0.021,8
Transition,20220527,22:00:00,0.49,0.039,16,0.411,0.022,8
Transition,20220527,23:00:00,0.489,0.039,16,0.411,0.022,8
Transition,20220528,00:00:00,0.489,0.039,16,0.412,0.022,8
Transition,20220528,01:00:00,0.489,0.04,16,0.411,0.022,8
Transition,20220528,02:00:00,0.49,0.04,16,0.411,0.022,8
Transition,20220528,03:00:00,0.49,0.041,16,0.411,0.022,8
Transition,20220528,04:00:00,0.49,0.041,16,0.411,0.022,8
Transition,20220528,05:00:00,0.49,0.041,16,0.411,0.022,8
Transition,20220528,06:00:00,0.49,0.04,16,0.412,0.022,8
Transition,20220528,07:00:00,0.489,0.04,16,0.412,0.022,8
Transition,20220528,08:00:00,0.49,0.041,16,0.412,0.022,8
Transition,20220528,09:00:00,0.489,0.041,16,0.411,0.022,8
Transition,20220528,10:00:00,0.489,0.041,16,0.411,0.022,8
Transition,20220528,11:00:00,0.489,0.041,16,0.411,0.022,8
Transition,20220528,12:00:00,0.489,0.042,16,0.411,0.022,8
Transition,20220528,13:00:00,0.489,0.042,16,0.411,0.022,8
Transition,20220528,14:00:00,0.49,0.042,16,0.411,0.022,8
Transition,20220528,15:00:00,0.49,0.042,16,0.411,0.022,8
Transition,20220528,16:00:00,0.49,0.042,16,0.411,0.022,8
Transition,20220528,17:00:00,0.49,0.042,16,0.411,0.022,8
Transition,20220528,18:00:00,0.491,0.043,16,0.412,0.022,8
Transition,20220528,19:00:00,0.49,0.042,16,0.411,0.022,8
Transition,20220528,20:00:00,0.491,0.042,16,0.412,0.022,8
Transition,20220528,21:00:00,0.491,0.042,16,0.412,0.022,8
Transition,20220528,22:00:00,0.491,0.043,16,0.412,0.022,8
Transition,20220528,23:00:00,0.491,0.043,16,0.412,0.022,8
Transition,20220529,00:00:00,0.491,0.043,16,0.412,0.022,8
Transition,20220529,01:00:00,0.491,0.043,16,0.412,0.022,8
Transition,20220529,02:00:00,0.491,0.043,16,0.412,0.022,8
Transition,20220529,03:00:00,0.491,0.043,16,0.412,0.022,8
Transition,20220529,04:00:00,0.491,0.043,16,0.412,0.022,8
Transition,20220529,05:00:00,0.49,0.043,16,0.412,0.022,8
Transition,20220529,06:00:00,0.49,0.043,16,0.412,0.022,8
Transition,20220529,07:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220529,08:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220529,09:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220529,10:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220529,11:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220529,12:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220529,13:00:00,0.49,0.044,16,0.412,0.022,8
Transition,20220529,14:00:00,0.491,0.044,16,0.412,0.022,8
Transition,20220529,15:00:00,0.491,0.043,16,0.412,0.022,8
Transition,20220529,16:00:00,0.491,0.043,16,0.412,0.022,8
Transition,20220529,17:00:00,0.491,0.043,16,0.412,0.022,8
Transition,20220529,18:00:00,0.492,0.043,16,0.412,0.022,8
Transition,20220529,19:00:00,0.492,0.043,16,0.412,0.022,8
Transition,20220529,20:00:00,0.492,0.042,16,0.412,0.022,8
Transition,20220529,21:00:00,0.492,0.042,16,0.412,0.022,8
Transition,20220529,22:00:00,0.492,0.042,16,0.412,0.022,8
Transition,20220529,23:00:00,0.492,0.042,16,0.413,0.022,8
Transition,20220530,00:00:00,0.492,0.042,16,0.412,0.022,8
Transition,20220530,01:00:00,0.492,0.042,16,0.413,0.022,8
Transition,20220530,02:00:00,0.492,0.042,16,0.413,0.022,8
Transition,20220530,03:00:00,0.492,0.042,16,0.413,0.022,8
Transition,20220530,04:00:00,0.492,0.042,16,0.413,0.022,8
Transition,20220530,05:00:00,0.492,0.042,16,0.413,0.022,8
Transition,20220530,06:00:00,0.492,0.042,16,0.413,0.022,8
Transition,20220530,07:00:00,0.491,0.042,16,0.413,0.022,8
Transition,20220530,08:00:00,0.491,0.042,16,0.413,0.022,8
Transition,20220530,09:00:00,0.491,0.042,16,0.412,0.022,8
Transition,20220530,10:00:00,0.491,0.042,16,0.413,0.022,8
Transition,20220530,11:00:00,0.491,0.042,16,0.413,0.022,8
Transition,20220530,12:00:00,0.491,0.043,16,0.412,0.022,8
Transition,20220530,13:00:00,0.491,0.043,16,0.413,0.022,8
Transition,20220530,14:00:00,0.491,0.042,16,0.413,0.022,8
Transition,20220530,15:00:00,0.492,0.042,16,0.412,0.022,8
Transition,20220530,16:00:00,0.492,0.042,16,0.412,0.022,8
Transition,20220530,17:00:00,0.492,0.042,16,0.412,0.022,8
Transition,20220530,18:00:00,0.492,0.042,16,0.413,0.022,8
Transition,20220530,19:00:00,0.493,0.042,16,0.413,0.022,8
Transition,20220530,20:00:00,0.492,0.042,16,0.413,0.022,8
Transition,20220530,21:00:00,0.492,0.041,16,0.413,0.022,8
Transition,20220530,22:00:00,0.493,0.042,16,0.413,0.022,8
Transition,20220530,23:00:00,0.492,0.041,16,0.413,0.022,8
Transition,20220531,00:00:00,0.492,0.041,16,0.413,0.022,8
Transition,20220531,01:00:00,0.492,0.041,16,0.413,0.022,8
Transition,20220531,02:00:00,0.492,0.041,16,0.413,0.022,8
Transition,20220531,03:00:00,0.492,0.041,16,0.413,0.022,8
Transition,20220531,04:00:00,0.492,0.041,16,0.413,0.022,8
Transition,20220531,05:00:00,0.492,0.041,16,0.413,0.022,8
Transition,20220531,06:00:00,0.492,0.041,16,0.413,0.022,8
Transition,20220531,07:00:00,0.491,0.041,16,0.413,0.022,8
Transition,20220531,08:00:00,0.491,0.042,16,0.413,0.022,8
Transition,20220531,09:00:00,0.491,0.041,16,0.413,0.022,8
Transition,20220531,10:00:00,0.491,0.042,16,0.413,0.022,8
Transition,20220531,11:00:00,0.49,0.04,16,0.413,0.022,8
Transition,20220531,12:00:00,0.49,0.04,16,0.413,0.022,8
Transition,20220531,13:00:00,0.489,0.04,16,0.413,0.022,8
Transition,20220531,14:00:00,0.488,0.041,16,0.413,0.022,8
Transition,20220531,15:00:00,0.488,0.041,16,0.413,0.022,8
Transition,20220531,16:00:00,0.488,0.041,16,0.413,0.022,8
Transition,20220531,17:00:00,0.488,0.041,16,0.413,0.022,8
Transition,20220531,18:00:00,0.488,0.04,16,0.413,0.022,8
Transition,20220531,19:00:00,0.488,0.04,16,0.413,0.022,8
Transition,20220531,20:00:00,0.489,0.04,16,0.413,0.022,8
Transition,20220531,21:00:00,0.488,0.041,16,0.413,0.022,8
Transition,20220531,22:00:00,0.488,0.04,16,0.413,0.022,8
Transition,20220531,23:00:00,0.488,0.04,16,0.413,0.022,8
Transition,20220601,00:00:00,0.487,0.041,8,0.414,0.024,4
Upland,20220501,00:00:00,0.417,0.015,8,0.377,0.027,4
Upland,20220501,01:00:00,0.417,0.014,16,0.377,0.025,8
Upland,20220501,02:00:00,0.417,0.015,16,0.377,0.025,8
Upland,20220501,03:00:00,0.417,0.015,16,0.377,0.025,8
Upland,20220501,04:00:00,0.417,0.015,16,0.378,0.025,8
Upland,20220501,05:00:00,0.417,0.015,16,0.378,0.025,8
Upland,20220501,06:00:00,0.417,0.015,16,0.377,0.025,8
Upland,20220501,07:00:00,0.417,0.015,16,0.377,0.025,8
Upland,20220501,08:00:00,0.416,0.015,16,0.377,0.025,8
Upland,20220501,09:00:00,0.416,0.015,16,0.377,0.025,8
Upland,20220501,10:00:00,0.416,0.015,16,0.377,0.024,8
Upland,20220501,11:00:00,0.416,0.015,16,0.377,0.025,8
Upland,20220501,12:00:00,0.415,0.015,16,0.377,0.024,8
Upland,20220501,13:00:00,0.415,0.015,16,0.377,0.024,8
Upland,20220501,14:00:00,0.415,0.015,16,0.377,0.024,8
Upland,20220501,15:00:00,0.415,0.015,16,0.377,0.024,8
Upland,20220501,16:00:00,0.415,0.016,16,0.377,0.024,8
Upland,20220501,17:00:00,0.415,0.015,16,0.377,0.024,8
Upland,20220501,18:00:00,0.414,0.016,16,0.377,0.025,8
Upland,20220501,19:00:00,0.415,0.015,16,0.377,0.024,8
Upland,20220501,20:00:00,0.415,0.015,16,0.376,0.024,8
Upland,20220501,21:00:00,0.414,0.015,16,0.377,0.024,8
Upland,20220501,22:00:00,0.415,0.015,16,0.377,0.024,8
Upland,20220501,23:00:00,0.414,0.015,16,0.377,0.024,8
Upland,20220502,00:00:00,0.414,0.015,16,0.376,0.024,8
Upland,20220502,01:00:00,0.414,0.015,16,0.376,0.024,8
Upland,20220502,02:00:00,0.414,0.015,16,0.376,0.024,8
Upland,20220502,03:00:00,0.414,0.015,16,0.376,0.025,8
Upland,20220502,04:00:00,0.414,0.015,16,0.376,0.024,8
Upland,20220502,05:00:00,0.414,0.015,16,0.376,0.024,8
Upland,20220502,06:00:00,0.414,0.015,16,0.376,0.024,8
Upland,20220502,07:00:00,0.414,0.015,16,0.376,0.024,8
Upland,20220502,08:00:00,0.414,0.015,16,0.376,0.024,8
Upland,20220502,09:00:00,0.414,0.015,16,0.376,0.024,8
Upland,20220502,10:00:00,0.414,0.015,16,0.376,0.024,8
Upland,20220502,11:00:00,0.414,0.015,16,0.376,0.024,8
Upland,20220502,12:00:00,0.414,0.015,16,0.376,0.024,8
Upland,20220502,13:00:00,0.413,0.016,16,0.376,0.024,8
Upland,20220502,14:00:00,0.413,0.015,16,0.375,0.024,8
Upland,20220502,15:00:00,0.413,0.015,16,0.376,0.024,8
Upland,20220502,16:00:00,0.413,0.016,16,0.375,0.024,8
